model,input,class,decision threshold,ground truth (id),predicted (id),precision (id),recall (id),f1 (id),auroc (id),ap (id),accuracy (id),ground truth (cd),predicted (cd),precision (cd),recall (cd),f1 (cd),auroc (cd),ap (cd),accuracy (cd)
resnet50,ep-ms+s-ms+sds-ms,Qca,0.4034981,432,385,0.8493506493506493,0.7569444444444444,0.8004895960832313,0.9502985775630702,0.9034088775834348,0.8938802083333334,249,310,0.6387096774193548,0.7951807228915663,0.7084078711985689,0.9404268199448922,0.7294132534152017,0.8938802083333334
resnet50,ep-ms+s-ms+sds-ms,Qr,0.50708824,1433,1490,0.9523489932885906,0.9902302861130496,0.9709202873759836,0.9239086985684184,0.9938533142478057,0.9446614583333334,1511,1529,0.9843034663178548,0.9960291197882196,0.9901315789473684,0.6194705493050959,0.9897378213756044,0.98046875
resnet50,prc-ms+s-ms,af1,0.23161805,571,680,0.6588235294117647,0.7845884413309983,0.7162270183852918,0.8460350444180286,0.7941327249427848,0.7688802083333334,435,603,0.572139303482587,0.7931034482758621,0.6647398843930635,0.8503450363828077,0.7599585318814267,0.7734375
resnet50,prc-ms+s-ms,Qal,0.38228256,950,970,0.8175257731958763,0.8347368421052631,0.8260416666666667,0.8702820190407761,0.924762123582008,0.7825520833333334,845,1199,0.6305254378648875,0.8946745562130177,0.7397260273972602,0.7722501477149144,0.8206686989320144,0.6536458333333334
resnet50,prc-ms+s-ms,Qaf,0.31985968,13,13,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.7508965099247438,0.0605208290365996,0.9856770833333334,6,1,0.0,0.0,0.0,0.6664488017429194,0.009035907025026,0.9954427083333334
resnet50,prc-ms+s-ms,Qat,0.18662678,61,49,0.3469387755102041,0.2786885245901639,0.3090909090909091,0.9160433453737148,0.3032222113660521,0.9505208333333334,77,68,0.1470588235294117,0.1298701298701298,0.1379310344827586,0.6546914360485301,0.0987404924089048,0.9186197916666666
resnet50,prc-ms+s-ms,Qc,0.44029132,749,738,0.9200542005420054,0.9065420560747663,0.9132481506388702,0.9749178489574408,0.97591436068405,0.916015625,456,538,0.7936802973977695,0.9364035087719298,0.8591549295774648,0.9785595354126057,0.9553168894514102,0.9088541666666666
resnet50,prc-ms+s-ms,Qca,0.34582397,432,474,0.7827004219409283,0.8587962962962963,0.8189845474613686,0.9573604401502952,0.911845071961488,0.8932291666666666,249,338,0.6597633136094675,0.8955823293172691,0.7597955706984668,0.9569653907003304,0.7824355426810227,0.908203125
resnet50,prc-ms+s-ms,Qr,0.6586447,1433,1427,0.974772249474422,0.9706908583391486,0.9727272727272728,0.9418695248612796,0.9954152038855136,0.94921875,1511,1525,0.9849180327868852,0.9940436796823297,0.989459815546772,0.7638782263401721,0.9927932285135146,0.9791666666666666
swin,dem+rgb,af1,0.54856706,571,583,0.6912521440823327,0.7057793345008757,0.6984402079722704,0.8388047512318176,0.7820908723209016,0.7734375,435,798,0.2832080200501253,0.5195402298850574,0.3665855636658556,0.4810235209370792,0.2571194822790429,0.4915364583333333
