model,encoder,input,class,gt_support (id),pred_support (id),gt_num_images (id),pred_num_images (id),tp (id),fp (id),fn (id),tn (id),macro_iou (id),macro_dice (id),macro_precision (id),macro_recall (id),mean_hd (id),mean_hd95 (id),micro_iou (id),micro_dice (id),micro_precision (id),micro_recall (id),gt_support (cd),pred_support (cd),gt_num_images (cd),pred_num_images (cd),tp (cd),fp (cd),fn (cd),tn (cd),macro_iou (cd),macro_dice (cd),macro_precision (cd),macro_recall (cd),mean_hd (cd),mean_hd95 (cd),micro_iou (cd),micro_dice (cd),micro_precision (cd),micro_recall (cd)
deeplabv3p,resnet50,ep-11,Qc,16237424.0,16532404.0,748.0,752.0,13806093.0,2726311.0,2431331.0,81699561.0,0.4743451213128117,0.5488953613393378,0.5846688414712283,0.5786007126821541,90.84897687119437,73.20100573716824,0.7280260455021124,0.84261003750157,0.8350928878824883,0.8502637487325576,9341265.0,32430.0,453.0,40.0,11536.0,20894.0,9329729.0,91301137.0,0.0008055104888626,0.0014882430483339,0.0202985979927082,0.0008211082987448,196.06058736947867,178.53135152963492,0.0012321944115668,0.0024613559540821,0.3557200123342584,0.0012349505125911
deeplabv3p,resnet50,ep-11,Qca,7202703.0,8446763.0,431.0,492.0,4590000.0,3856763.0,2612703.0,89603830.0,0.2508302348146214,0.3201485719638641,0.356228266226556,0.3678274970860837,127.51409126826697,110.49227882930212,0.415029080065891,0.5866014853158568,0.5434034315867511,0.6372607616890492,3590038.0,177588.0,248.0,83.0,3941.0,173647.0,3586097.0,96899611.0,0.0005377004840053,0.0009344573834767,0.0021640238395104,0.0006926486125359,228.71564229329428,216.60829162597656,0.0010471120723439,0.0020920335511008,0.0221918147622587,0.0010977599680003
deeplabv3p,resnet50,ep-11,Qr,62099929.0,60906666.0,1433.0,1454.0,55151136.0,5755530.0,6948793.0,32807837.0,0.7045648102135487,0.7695344731407465,0.8204377205872918,0.7798188178671872,77.58517064750622,59.72755064598286,0.812773751924661,0.8967183588814892,0.9055024617502458,0.8881030443690201,75325588.0,86809914.0,1511.0,1534.0,69387480.0,17422434.0,5938108.0,7915274.0,0.7271623196739762,0.7910922826019969,0.8006321020583631,0.896156413009366,81.38256669991853,62.94187068899736,0.7481289466205543,0.855919636897291,0.7993036371398778,0.9211674524200196
deeplabv3p,resnet50,ep-11,af1,6362496.0,6876569.0,570.0,933.0,4362243.0,2514326.0,2000253.0,91786474.0,0.1770356432603508,0.2280757263798296,0.3078940824107467,0.2446749284763254,118.13854851136132,103.31788870976084,0.491419451691157,0.6589956314890817,0.6343632994884513,0.6856181913513187,1372643.0,3026984.0,432.0,830.0,625671.0,2401313.0,746972.0,96889340.0,0.0902796231394957,0.1310966224929793,0.1786620341080881,0.1549812082183904,133.39107988455754,120.4990161040288,0.1657865115544537,0.2844200201517083,0.2066978219904697,0.4558148039949207
deeplabv3p,resnet50,ep-201,Qaf,10183.0,0.0,10.0,0.0,0.0,0.0,10183.0,100653113.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,10275.0,0.0,6.0,0.0,0.0,0.0,10275.0,100653021.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
deeplabv3p,resnet50,ep-201,Qal,8361713.0,7122369.0,947.0,812.0,5758991.0,1363378.0,2602722.0,90938205.0,0.3008480680927869,0.3676009970746048,0.4479550443859292,0.3884600079413411,95.94408731869795,82.41895022837083,0.5921786233157098,0.7438595326477863,0.8085780166683304,0.6887333970921987,9921617.0,10117007.0,842.0,886.0,7140206.0,2976801.0,2781411.0,87764878.0,0.3066660475673873,0.3765980038115026,0.434861496100663,0.4101172273929829,113.47665889313572,96.40885066986084,0.5535722287803047,0.7126443412481815,0.7057626825799369,0.7196615229150651
deeplabv3p,resnet50,ep-201,Qat,388848.0,275857.0,61.0,66.0,94690.0,181167.0,294158.0,100093281.0,0.0591406118162352,0.0838752994031617,0.1349178673040987,0.0778527251171945,130.47555903026037,121.30936697551182,0.166118435479768,0.2849083427986851,0.3432575573576164,0.2435141752047072,1101870.0,404603.0,77.0,98.0,109215.0,295388.0,992655.0,99266038.0,0.0369424286357068,0.0527524426644602,0.1477378012052366,0.0458838538530484,156.92585635185242,148.0790440440178,0.0781638036783471,0.1449943012586352,0.2699312659569998,0.0991178632688066
deeplabv3p,resnet50,ep-201,Qc,16237424.0,16615860.0,748.0,599.0,12707490.0,3908370.0,3529934.0,80517502.0,0.3758870482292979,0.4417839229459362,0.4988696991681411,0.4771492780269665,103.51995055292096,86.93090243877192,0.630776329788739,0.7735902444334027,0.7647807576616558,0.782605048682599,9341265.0,3419249.0,453.0,289.0,2303211.0,1116038.0,7038054.0,90205993.0,0.1070035411881744,0.1424476797655962,0.2766026070144124,0.1367231528342606,149.61323225731942,131.3053233717002,0.2202490450931755,0.3609903174746722,0.6736014253422316,0.246563072560301
deeplabv3p,resnet50,ep-201,Qca,7202703.0,5882500.0,431.0,355.0,3451154.0,2431346.0,3751549.0,91029247.0,0.2032940155744531,0.2673244717363008,0.3460715704136509,0.2948282026256522,128.80076595091484,114.16618546633651,0.3582246675307547,0.5274895620648758,0.586681512962176,0.4791470646505902,3590038.0,2785594.0,248.0,191.0,900940.0,1884654.0,2689098.0,95188604.0,0.0933494269780273,0.1347925529342084,0.1778436177199886,0.1608084284182217,150.08004503471906,133.6112764639448,0.1645645088344696,0.2826198249836251,0.3234283244435477,0.2509555609160683
deeplabv3p,resnet50,ep-201,Qr,62099929.0,65651812.0,1433.0,1466.0,56936885.0,8714927.0,5163044.0,29848440.0,0.6812785590332197,0.745123612132609,0.7935358652065502,0.7790280406163339,83.05286047513067,65.54272751053118,0.8040245820735694,0.8913676565863787,0.8672553470420588,0.9168590997905972,75325588.0,82906508.0,1511.0,1532.0,70646801.0,12259707.0,4678787.0,13078001.0,0.7673570770017235,0.8264506911341005,0.8315338405564663,0.8975744356441847,75.67477988564787,57.78254000969957,0.8066057321608611,0.8929515918186409,0.8521261201834722,0.9378858217475846
deeplabv3p,resnet50,ep-201,af1,6362496.0,5114898.0,570.0,532.0,3720860.0,1394038.0,2641636.0,92906762.0,0.1856290781229253,0.2328041176031517,0.3443416311004297,0.2348487225583114,110.72003983141302,98.88838852499867,0.4797065287150163,0.6483806341404678,0.727455366656383,0.5848113696260084,1372643.0,1030335.0,432.0,412.0,449993.0,580342.0,922650.0,98710311.0,0.0846708411239442,0.1191587801103322,0.2353791203581117,0.1142284146128245,130.01178106069565,119.78698938687644,0.2304129319989656,0.3745294380556127,0.4367443598441283,0.3278295958963838
deeplabv3p,resnet50,ep-21,Qaf,10183.0,0.0,10.0,0.0,0.0,0.0,10183.0,100653113.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,10275.0,0.0,6.0,0.0,0.0,0.0,10275.0,100653021.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
