encoder,exp_type,input,af1,Qal,Qaf,Qat,Qc,Qca,Qr,af1_cd,Qal_cd,Qaf_cd,Qat_cd,Qc_cd,Qca_cd,Qr_cd
resnext50_32x4d,single_sa,ep-201,0.7296819787985865,0.812,0.0652173913043478,0.284313725490196,0.848180677540778,0.7378048780487805,0.9672578444747612,0.6042553191489362,0.6991689750692521,0.0465116279069767,0.4088888888888889,0.3136176066024759,0.2453333333333333,0.9914642153644124
vit_b_16,single,ep-201,0.690712353471596,0.7979274611398963,0.1212121212121212,0.3068783068783068,0.791537025513379,0.702851885924563,0.9668508287292816,0.6176808266360505,0.710124826629681,0.0,0.2155688622754491,0.5613540197461213,0.5739795918367347,0.9924416694051924
resnext50_32x4d,single,ep-21,0.7319148936170212,0.8005879470847623,0.0714285714285714,0.2831858407079646,0.8618090452261307,0.7630700778642937,0.9676085458304616,0.6698450536352801,0.6293365794278758,0.0,0.384,0.1400651465798045,0.0,0.9914642153644124
resnext50_32x4d,single_sa,ep-21,0.7325174825174825,0.8120805369127517,0.1034482758620689,0.387434554973822,0.8598365807668134,0.7461368653421634,0.961471711211385,0.6818181818181818,0.6735042735042736,0.0,0.3896103896103896,0.1032028469750889,0.0138408304498269,0.9911330049261085
vit_b_16,single,ep-21,0.6952636282394995,0.7869305108145421,0.1224489795918367,0.2765957446808511,0.8206850235057085,0.7141424272818455,0.9661933739012848,0.6186252771618626,0.7074946466809422,0.0,0.3212435233160621,0.6242677824267783,0.5809906291834003,0.9917952084017068
resnext50_32x4d,single,ep-5,0.7224199288256228,0.8039521580863235,0.0408163265306122,0.352112676056338,0.8721147847785402,0.7466666666666667,0.9625,0.7029702970297029,0.5987179487179487,0.0,0.5034013605442177,0.219941348973607,0.0886075949367088,0.9917952084017068
resnext50_32x4d,single_sa,ep-5,0.7026194144838213,0.8053097345132744,0.1071428571428571,0.3043478260869565,0.8812209688122097,0.7428571428571429,0.9643102264927934,0.592057761732852,0.5790172642762285,0.0,0.2882882882882883,0.099601593625498,0.28328611898017,0.9917952084017068
vit_b_16,single,ep-5,0.6773618538324421,0.7953861584754263,0.1333333333333333,0.3263598326359833,0.8463989802421925,0.7252747252747253,0.9608861197646243,0.598343685300207,0.697239536954586,0.0,0.154696132596685,0.700374531835206,0.645045045045045,0.9884754692130392
resnext50_32x4d,single,ep-51,0.7297514033680834,0.8114343029087262,0.1176470588235294,0.3626943005181347,0.8443843031123139,0.7425531914893617,0.9675862068965516,0.6795454545454546,0.6969353007945517,0.0,0.3354838709677419,0.0807692307692307,0.0277777777777777,0.990801576872536
resnext50_32x4d,single_sa,ep-51,0.7326246933769419,0.8150943396226416,0.09375,0.3333333333333333,0.8528678304239401,0.7361963190184049,0.9606081548030408,0.6821885913853318,0.696319018404908,0.1666666666666666,0.2837837837837837,0.2723521320495186,0.2023809523809523,0.9911330049261085
vit_b_16,single,ep-51,0.7041800643086816,0.803960396039604,0.2608695652173913,0.3147208121827411,0.8098974049487024,0.7433264887063655,0.965826717293752,0.622895622895623,0.6858661940629154,0.0,0.144927536231884,0.5749486652977412,0.5912305516265912,0.9921208141825344
resnext50_32x4d,single,nhd,0.5417066155321189,0.7617124394184168,0.0434782608695652,0.2094240837696335,0.6573489630297565,0.4639175257731959,0.963814677037538,0.4404883011190234,0.7088074167720185,0.0,0.1421800947867298,0.4708355228586443,0.3035439137134052,0.990801576872536
resnext50_32x4d,single_sa,nhd,0.540952380952381,0.7637826961770624,0.0,0.196078431372549,0.6582163875056587,0.4610668301655426,0.964562942963213,0.4412665985699693,0.7081581160639192,0.0,0.1104972375690607,0.4611288604898828,0.303834808259587,0.990801576872536
vit_b_16,single,nhd,0.5405921680993314,0.7642799678197908,0.0363636363636363,0.1651376146788991,0.6552781427945685,0.4613450659962287,0.9642616318273768,0.4359367023991832,0.7097858042839144,0.0081632653061224,0.1551724137931034,0.459214501510574,0.3058289174867524,0.990801576872536
resnext50_32x4d,single,nir,0.694048616932104,0.7781851512373968,0.0294117647058823,0.3034482758620689,0.8172043010752689,0.6928499496475328,0.9628872999659516,0.5832449628844114,0.6006674082313682,0.0069686411149825,0.4075829383886256,0.5775147928994083,0.4736842105263157,0.9881422924901184
resnext50_32x4d,single_sa,nir,0.6926333615580017,0.783303730017762,0.0,0.2727272727272727,0.8109484404837684,0.6752988047808764,0.9652144545761568,0.5814771395076201,0.6656671664167916,0.0210526315789473,0.1689008042895442,0.5507020280811232,0.3977401129943503,0.967003367003367
vit_b_16,single,nir,0.6811819595645412,0.762214983713355,0.08,0.270042194092827,0.8310679611650486,0.6526104417670683,0.964237516869096,0.6241900647948164,0.6804529788281635,0.0,0.2601626016260163,0.3595769682726204,0.4477611940298507,0.9917952084017068
resnext50_32x4d,single,osm,0.6772633033863165,0.7731520815632965,0.0304182509505703,0.1111111111111111,0.7213114754098361,0.502491103202847,0.9652379345258184,0.6498649864986499,0.7093513058129739,0.008695652173913,0.1064962726304579,0.4950603732162459,0.3015873015873015,0.9914642153644124
resnext50_32x4d,single_sa,osm,0.6814332247557003,0.7716204869857263,0.0331950207468879,0.1210191082802547,0.7127771911298838,0.5213549337260678,0.9653081845739306,0.6340248962655601,0.7106812447434819,0.0092879256965944,0.1022592152199762,0.4735435595938001,0.3077994428969359,0.9917952084017068
vit_b_16,single,osm,0.6714285714285714,0.7697450898453824,0.0327868852459016,0.1276595744680851,0.7105930055752661,0.4939835338822039,0.9659359190556492,0.6239396795475967,0.7078224101479915,0.0091743119266055,0.1028858218318695,0.4741288278775079,0.2960244648318043,0.9917952084017068
resnext50_32x4d,single,plc-10,0.6304700162074555,0.7834142037935597,0.074074074074074,0.3151515151515151,0.797444089456869,0.7083753784056509,0.963088384693532,0.5622710622710623,0.70578231292517,0.1142857142857142,0.3391812865497076,0.5003668378576669,0.5403111739745403,0.9917952084017068
resnext50_32x4d,single_sa,plc-10,0.6466287571080422,0.7738209817131858,0.1538461538461538,0.2764976958525346,0.803347280334728,0.7113821138211383,0.963623884694578,0.578096947935368,0.708675799086758,0.0,0.2460567823343848,0.6623376623376623,0.5435073627844712,0.9907834101382488
vit_b_16,single,plc-10,0.6189339697692919,0.7813822284908322,0.1052631578947368,0.2542372881355932,0.8060422960725075,0.7151898734177216,0.964793500338524,0.4943429068755439,0.6958041958041958,0.1212121212121212,0.2201834862385321,0.5213137665967854,0.5842349304482226,0.9917952084017068
resnext50_32x4d,single,plc-100,0.5444388014220416,0.7804878048780488,0.0784313725490196,0.27,0.6901098901098901,0.6110572259941804,0.9602213766862676,0.4393859184753838,0.6985559566787004,0.0476190476190476,0.1860465116279069,0.4623044096728307,0.3280757097791798,0.9864283349884144
