encoder,exp_type,input,af1,Qal,Qaf,Qat,Qc,Qca,Qr,af1_cd,Qal_cd,Qaf_cd,Qat_cd,Qc_cd,Qca_cd,Qr_cd
resnext50_32x4d,single_sa,ep-21,0.8638185893305991,0.8379971259206036,0.8394363351684428,0.905718255070853,0.9460610759284296,0.919501476113795,0.9126484596779112,0.860081221877708,0.6848183320631278,0.8298474945533769,0.8190452453646422,0.3768213937621832,0.6757160733064347,0.7325215089344805
vit_b_16,single,ep-21,0.8373056994818652,0.7831363391413687,0.8344360826304358,0.8756432342317311,0.9138554922022246,0.910384796027912,0.891869186105597,0.8155929301470973,0.658456571815138,0.6579520697167756,0.6666726008741088,0.8285331384015594,0.9023756252671916,0.8548775645268034
resnext50_32x4d,single,ep-5,0.8565138880066785,0.8294880546075086,0.773170362139502,0.8801667129758266,0.9500307907366536,0.9139702428878154,0.9170522835520564,0.8713708540824954,0.6386730490927308,0.5258169934640522,0.773639657121494,0.5149264944769332,0.722457818843361,0.6714493712772998
resnext50_32x4d,single_sa,ep-5,0.8569948186528497,0.8231812466319383,0.8188292337996868,0.8907585440400111,0.953176026315477,0.9073004730273752,0.9236241437950122,0.8025243509035673,0.6438691888096318,0.7068627450980393,0.8163036415263969,0.4925763482781027,0.7927498650390217,0.6536598279285243
vit_b_16,single,ep-5,0.8292532871155958,0.8042213041135261,0.8318601949593414,0.8901694915254238,0.9384524558793343,0.9066504797369832,0.9262528878921944,0.8097633290530031,0.6371744919891419,0.5171023965141612,0.5395529761533875,0.8882147498375569,0.9199314741483416,0.8614692256783586
resnext50_32x4d,single,ep-51,0.8650563051822546,0.8425507454643435,0.8159503005202283,0.9076187829952764,0.9357109776186122,0.9174005300590444,0.9124858569502504,0.8364892939542945,0.7330787213454474,0.890958605664488,0.7902851089965552,0.5222932910981157,0.7009607973463394,0.7299404367968233
resnext50_32x4d,single_sa,ep-51,0.8639801094344074,0.8417477995329622,0.7866053841103086,0.8840789108085579,0.9439540734532956,0.910265281132582,0.905805594888854,0.860845417436604,0.7021108247201979,0.8002178649237472,0.8177367526236615,0.536304012345679,0.7417954646870311,0.6949305095962939
vit_b_16,single,ep-51,0.8442565084435087,0.8167397161846596,0.8187282185968988,0.891158655181995,0.9006010555369889,0.9112570450885668,0.891909836787512,0.8373390961195152,0.6281077933532571,0.7026143790849673,0.5999839776399064,0.8532001299545159,0.8978259580669219,0.8552746525479815
resnext50_32x4d,single,nhd,0.5525276081413392,0.6635557751032872,0.567023587049851,0.7839066407335371,0.6346004753479015,0.6250775798443371,0.7334534786821049,0.5236347312265757,0.6328021305200421,0.6931372549019608,0.7249761889926386,0.486523310591293,0.5180379638210963,0.5433487756452681
resnext50_32x4d,single_sa,nhd,0.5493044653956789,0.6538593497395364,0.5758119096924088,0.7712809113642677,0.6220738197308399,0.626339824879227,0.7251200888894911,0.5064486830154405,0.6401262213240394,0.5826797385620915,0.6899762334991943,0.473054743339831,0.5087045930419424,0.5243414956982131
vit_b_16,single,nhd,0.5042022449479596,0.6514109933536913,0.587378150411637,0.769724923589886,0.61008494171814,0.6169505669618895,0.7095712030569312,0.499662793489722,0.6412522799475933,0.5919389978213507,0.7007735239400763,0.4944099252761534,0.518477952212892,0.5383719391131702
resnext50_32x4d,single,nir,0.8365706922679056,0.7416543919525778,0.7480680842466791,0.8240288969158099,0.9140862106697112,0.8692150597155127,0.8693961341201497,0.7790973722947792,0.554291439385506,0.5726579520697168,0.8279554578389396,0.777300601039636,0.7858379906572679,0.808259430840503
resnext50_32x4d,single_sa,nir,0.8340371859205284,0.7289617388180349,0.7872114753270367,0.814281744929147,0.9064555366494588,0.8627088365539454,0.8301817762992975,0.7792477058473487,0.5920174003887686,0.5958605664488018,0.774494182993155,0.7079637751786875,0.7184635979816703,0.6280079417604235
vit_b_16,single,nir,0.8306216709163996,0.693795581102928,0.7428152937017021,0.7689024729091415,0.91016738964108,0.8411730911164789,0.8190638147954932,0.8222911251004834,0.5910069447417772,0.5645969498910675,0.6776746214717427,0.5964881822612086,0.7915235144150806,0.7230443414956982
resnext50_32x4d,single,osm,0.8228668911009682,0.5612681875336806,0.6733673417849387,0.6347652125590442,0.7233957008327919,0.6614195434111648,0.6485816299568425,0.8387453412258449,0.510487330770087,0.4665032679738561,0.5677612312293601,0.6556631741390513,0.5866761529412132,0.6684712111184645
